,data,valor,data_extracao,responsavel
selic_2050,2015-05-13,0.049037,2023-07-14,AUTORA
selic_2051,2015-05-12,0.049037,2023-07-14,AUTORA
selic_2052,2015-05-11,0.049037,2023-07-14,AUTORA
selic_2053,2015-05-08,0.049037,2023-07-14,AUTORA
selic_2054,2015-05-07,0.049037,2023-07-14,AUTORA
selic_2055,2015-05-06,0.049037,2023-07-14,AUTORA
selic_2056,2015-05-05,0.049037,2023-07-14,AUTORA
selic_2057,2015-05-04,0.049037,2023-07-14,AUTORA
selic_2058,2015-04-30,0.049037,2023-07-14,AUTORA
selic_2059,2015-04-29,0.04735,2023-07-14,AUTORA
selic_2060,2015-04-28,0.04735,2023-07-14,AUTORA
selic_2061,2015-04-27,0.047314,2023-07-14,AUTORA
selic_2062,2015-04-24,0.047279,2023-07-14,AUTORA
selic_2063,2015-04-23,0.047279,2023-07-14,AUTORA
selic_2064,2015-04-22,0.047279,2023-07-14,AUTORA
selic_2065,2015-04-20,0.047279,2023-07-14,AUTORA
selic_2066,2015-04-17,0.047279,2023-07-14,AUTORA
selic_2067,2015-04-16,0.047279,2023-07-14,AUTORA
selic_2068,2015-04-15,0.047279,2023-07-14,AUTORA
selic_2069,2015-04-14,0.047279,2023-07-14,AUTORA
selic_2070,2015-04-13,0.047279,2023-07-14,AUTORA
selic_2071,2015-04-10,0.047279,2023-07-14,AUTORA
selic_2072,2015-04-09,0.047279,2023-07-14,AUTORA
selic_2073,2015-04-08,0.047279,2023-07-14,AUTORA
selic_2074,2015-04-07,0.047279,2023-07-14,AUTORA
selic_2075,2015-04-06,0.047279,2023-07-14,AUTORA
selic_2076,2015-04-02,0.047279,2023-07-14,AUTORA
selic_2077,2015-04-01,0.047279,2023-07-14,AUTORA
selic_2078,2015-03-31,0.047279,2023-07-14,AUTORA
selic_2079,2015-03-30,0.047279,2023-07-14,AUTORA
selic_2080,2015-03-27,0.047279,2023-07-14,AUTORA
selic_2081,2015-03-26,0.047279,2023-07-14,AUTORA
selic_2082,2015-03-25,0.047279,2023-07-14,AUTORA
selic_2083,2015-03-24,0.047279,2023-07-14,AUTORA
selic_2084,2015-03-23,0.047279,2023-07-14,AUTORA
selic_2085,2015-03-20,0.047279,2023-07-14,AUTORA
selic_2086,2015-03-19,0.047279,2023-07-14,AUTORA
selic_2087,2015-03-18,0.047279,2023-07-14,AUTORA
selic_2088,2015-03-17,0.047279,2023-07-14,AUTORA
selic_2089,2015-03-16,0.047279,2023-07-14,AUTORA
selic_2090,2015-03-13,0.047279,2023-07-14,AUTORA
selic_2091,2015-03-12,0.047279,2023-07-14,AUTORA
selic_2092,2015-03-11,0.047279,2023-07-14,AUTORA
selic_2093,2015-03-10,0.047279,2023-07-14,AUTORA
selic_2094,2015-03-09,0.047279,2023-07-14,AUTORA
selic_2095,2015-03-06,0.047279,2023-07-14,AUTORA
selic_2096,2015-03-05,0.047279,2023-07-14,AUTORA
selic_2097,2015-03-04,0.045513,2023-07-14,AUTORA
selic_2098,2015-03-03,0.045513,2023-07-14,AUTORA
selic_2099,2015-03-02,0.045513,2023-07-14,AUTORA
selic_2100,2015-02-27,0.045513,2023-07-14,AUTORA
selic_2101,2015-02-26,0.045513,2023-07-14,AUTORA
selic_2102,2015-02-25,0.045513,2023-07-14,AUTORA
selic_2103,2015-02-24,0.045513,2023-07-14,AUTORA
selic_2104,2015-02-23,0.045513,2023-07-14,AUTORA
selic_2105,2015-02-20,0.045513,2023-07-14,AUTORA
selic_2106,2015-02-19,0.045513,2023-07-14,AUTORA
selic_2107,2015-02-18,0.045513,2023-07-14,AUTORA
selic_2108,2015-02-13,0.045513,2023-07-14,AUTORA
selic_2109,2015-02-12,0.045513,2023-07-14,AUTORA
selic_2110,2015-02-11,0.045513,2023-07-14,AUTORA
selic_2111,2015-02-10,0.045513,2023-07-14,AUTORA
selic_2112,2015-02-09,0.045513,2023-07-14,AUTORA
selic_2113,2015-02-06,0.045513,2023-07-14,AUTORA
selic_2114,2015-02-05,0.045513,2023-07-14,AUTORA
selic_2115,2015-02-04,0.045513,2023-07-14,AUTORA
selic_2116,2015-02-03,0.045513,2023-07-14,AUTORA
selic_2117,2015-02-02,0.045513,2023-07-14,AUTORA
selic_2118,2015-01-30,0.045513,2023-07-14,AUTORA
selic_2119,2015-01-29,0.045513,2023-07-14,AUTORA
selic_2120,2015-01-28,0.045513,2023-07-14,AUTORA
selic_2121,2015-01-27,0.045513,2023-07-14,AUTORA
selic_2122,2015-01-26,0.045513,2023-07-14,AUTORA
selic_2123,2015-01-23,0.045513,2023-07-14,AUTORA
selic_2124,2015-01-22,0.045513,2023-07-14,AUTORA
selic_2125,2015-01-21,0.043739,2023-07-14,AUTORA
selic_2126,2015-01-20,0.043739,2023-07-14,AUTORA
selic_2127,2015-01-19,0.043739,2023-07-14,AUTORA
selic_2128,2015-01-16,0.043739,2023-07-14,AUTORA
selic_2129,2015-01-15,0.043739,2023-07-14,AUTORA
selic_2130,2015-01-14,0.043739,2023-07-14,AUTORA
selic_2131,2015-01-13,0.043739,2023-07-14,AUTORA
selic_2132,2015-01-12,0.043739,2023-07-14,AUTORA
selic_2133,2015-01-09,0.043739,2023-07-14,AUTORA
selic_2134,2015-01-08,0.043739,2023-07-14,AUTORA
selic_2135,2015-01-07,0.043739,2023-07-14,AUTORA
selic_2136,2015-01-06,0.043739,2023-07-14,AUTORA
selic_2137,2015-01-05,0.043739,2023-07-14,AUTORA
selic_2138,2015-01-02,0.043739,2023-07-14,AUTORA
selic_2139,2014-12-31,0.043739,2023-07-14,AUTORA
selic_2140,2014-12-30,0.043739,2023-07-14,AUTORA
selic_2141,2014-12-29,0.043739,2023-07-14,AUTORA
selic_2142,2014-12-26,0.043739,2023-07-14,AUTORA
selic_2143,2014-12-24,0.043739,2023-07-14,AUTORA
selic_2144,2014-12-23,0.043739,2023-07-14,AUTORA
selic_2145,2014-12-22,0.043739,2023-07-14,AUTORA
selic_2146,2014-12-19,0.043739,2023-07-14,AUTORA
selic_2147,2014-12-18,0.043739,2023-07-14,AUTORA
selic_2148,2014-12-17,0.043739,2023-07-14,AUTORA
selic_2149,2014-12-16,0.043739,2023-07-14,AUTORA
selic_2150,2014-12-15,0.043739,2023-07-14,AUTORA
selic_2151,2014-12-12,0.043739,2023-07-14,AUTORA
selic_2152,2014-12-11,0.043739,2023-07-14,AUTORA
selic_2153,2014-12-10,0.043739,2023-07-14,AUTORA
selic_2154,2014-12-09,0.043739,2023-07-14,AUTORA
selic_2155,2014-12-08,0.043739,2023-07-14,AUTORA
selic_2156,2014-12-05,0.043739,2023-07-14,AUTORA
selic_2157,2014-12-04,0.043739,2023-07-14,AUTORA
selic_2158,2014-12-03,0.041957,2023-07-14,AUTORA
selic_2159,2014-12-02,0.041957,2023-07-14,AUTORA
selic_2160,2014-12-01,0.041957,2023-07-14,AUTORA
selic_2161,2014-11-28,0.041957,2023-07-14,AUTORA
selic_2162,2014-11-27,0.041957,2023-07-14,AUTORA
selic_2163,2014-11-26,0.041957,2023-07-14,AUTORA
selic_2164,2014-11-25,0.041957,2023-07-14,AUTORA
selic_2165,2014-11-24,0.041957,2023-07-14,AUTORA
selic_2166,2014-11-21,0.041957,2023-07-14,AUTORA
selic_2167,2014-11-20,0.041957,2023-07-14,AUTORA
selic_2168,2014-11-19,0.041957,2023-07-14,AUTORA
selic_2169,2014-11-18,0.041957,2023-07-14,AUTORA
selic_2170,2014-11-17,0.041957,2023-07-14,AUTORA
selic_2171,2014-11-14,0.041957,2023-07-14,AUTORA
selic_2172,2014-11-13,0.041957,2023-07-14,AUTORA
selic_2173,2014-11-12,0.041957,2023-07-14,AUTORA
selic_2174,2014-11-11,0.041957,2023-07-14,AUTORA
selic_2175,2014-11-10,0.041957,2023-07-14,AUTORA
selic_2176,2014-11-07,0.041957,2023-07-14,AUTORA
selic_2177,2014-11-06,0.041957,2023-07-14,AUTORA
selic_2178,2014-11-05,0.041957,2023-07-14,AUTORA
selic_2179,2014-11-04,0.041957,2023-07-14,AUTORA
selic_2180,2014-11-03,0.041957,2023-07-14,AUTORA
selic_2181,2014-10-31,0.041957,2023-07-14,AUTORA
selic_2182,2014-10-30,0.041957,2023-07-14,AUTORA
selic_2183,2014-10-29,0.041063,2023-07-14,AUTORA
selic_2184,2014-10-28,0.041063,2023-07-14,AUTORA
selic_2185,2014-10-27,0.041063,2023-07-14,AUTORA
selic_2186,2014-10-24,0.041063,2023-07-14,AUTORA
selic_2187,2014-10-23,0.041063,2023-07-14,AUTORA
selic_2188,2014-10-22,0.041063,2023-07-14,AUTORA
selic_2189,2014-10-21,0.041063,2023-07-14,AUTORA
selic_2190,2014-10-20,0.041063,2023-07-14,AUTORA
selic_2191,2014-10-17,0.041063,2023-07-14,AUTORA
selic_2192,2014-10-16,0.041063,2023-07-14,AUTORA
selic_2193,2014-10-15,0.041063,2023-07-14,AUTORA
selic_2194,2014-10-14,0.041063,2023-07-14,AUTORA
selic_2195,2014-10-13,0.041063,2023-07-14,AUTORA
selic_2196,2014-10-10,0.041063,2023-07-14,AUTORA
selic_2197,2014-10-09,0.041063,2023-07-14,AUTORA
selic_2198,2014-10-08,0.041063,2023-07-14,AUTORA
selic_2199,2014-10-07,0.041063,2023-07-14,AUTORA
selic_2200,2014-10-06,0.041063,2023-07-14,AUTORA
selic_2201,2014-10-03,0.041063,2023-07-14,AUTORA
selic_2202,2014-10-02,0.041063,2023-07-14,AUTORA
selic_2203,2014-10-01,0.041063,2023-07-14,AUTORA
selic_2204,2014-09-30,0.041063,2023-07-14,AUTORA
selic_2205,2014-09-29,0.041063,2023-07-14,AUTORA
selic_2206,2014-09-26,0.041063,2023-07-14,AUTORA
selic_2207,2014-09-25,0.041063,2023-07-14,AUTORA
selic_2208,2014-09-24,0.041063,2023-07-14,AUTORA
selic_2209,2014-09-23,0.041063,2023-07-14,AUTORA
selic_2210,2014-09-22,0.041063,2023-07-14,AUTORA
selic_2211,2014-09-19,0.041063,2023-07-14,AUTORA
selic_2212,2014-09-18,0.041063,2023-07-14,AUTORA
selic_2213,2014-09-17,0.041063,2023-07-14,AUTORA
selic_2214,2014-09-16,0.041063,2023-07-14,AUTORA
selic_2215,2014-09-15,0.041063,2023-07-14,AUTORA
selic_2216,2014-09-12,0.041063,2023-07-14,AUTORA
selic_2217,2014-09-11,0.041063,2023-07-14,AUTORA
selic_2218,2014-09-10,0.041063,2023-07-14,AUTORA
selic_2219,2014-09-09,0.041063,2023-07-14,AUTORA
selic_2220,2014-09-08,0.041063,2023-07-14,AUTORA
selic_2221,2014-09-05,0.041063,2023-07-14,AUTORA
selic_2222,2014-09-04,0.041063,2023-07-14,AUTORA
selic_2223,2014-09-03,0.041063,2023-07-14,AUTORA
selic_2224,2014-09-02,0.041063,2023-07-14,AUTORA
selic_2225,2014-09-01,0.041063,2023-07-14,AUTORA
selic_2226,2014-08-29,0.041063,2023-07-14,AUTORA
selic_2227,2014-08-28,0.041063,2023-07-14,AUTORA
selic_2228,2014-08-27,0.041063,2023-07-14,AUTORA
selic_2229,2014-08-26,0.041063,2023-07-14,AUTORA
selic_2230,2014-08-25,0.041063,2023-07-14,AUTORA
selic_2231,2014-08-22,0.041063,2023-07-14,AUTORA
selic_2232,2014-08-21,0.041099,2023-07-14,AUTORA
selic_2233,2014-08-20,0.041099,2023-07-14,AUTORA
selic_2234,2014-08-19,0.041063,2023-07-14,AUTORA
selic_2235,2014-08-18,0.041063,2023-07-14,AUTORA
selic_2236,2014-08-15,0.041099,2023-07-14,AUTORA
selic_2237,2014-08-14,0.041063,2023-07-14,AUTORA
selic_2238,2014-08-13,0.041063,2023-07-14,AUTORA
selic_2239,2014-08-12,0.041063,2023-07-14,AUTORA
selic_2240,2014-08-11,0.041063,2023-07-14,AUTORA
selic_2241,2014-08-08,0.041063,2023-07-14,AUTORA
selic_2242,2014-08-07,0.041063,2023-07-14,AUTORA
selic_2243,2014-08-06,0.041063,2023-07-14,AUTORA
selic_2244,2014-08-05,0.041063,2023-07-14,AUTORA
selic_2245,2014-08-04,0.041063,2023-07-14,AUTORA
selic_2246,2014-08-01,0.041063,2023-07-14,AUTORA
selic_2247,2014-07-31,0.041063,2023-07-14,AUTORA
selic_2248,2014-07-30,0.041063,2023-07-14,AUTORA
selic_2249,2014-07-29,0.041063,2023-07-14,AUTORA
selic_2250,2014-07-28,0.041063,2023-07-14,AUTORA
selic_2251,2014-07-25,0.041063,2023-07-14,AUTORA
selic_2252,2014-07-24,0.041063,2023-07-14,AUTORA
selic_2253,2014-07-23,0.041063,2023-07-14,AUTORA
selic_2254,2014-07-22,0.041063,2023-07-14,AUTORA
selic_2255,2014-07-21,0.041063,2023-07-14,AUTORA
selic_2256,2014-07-18,0.041063,2023-07-14,AUTORA
selic_2257,2014-07-17,0.041063,2023-07-14,AUTORA
selic_2258,2014-07-16,0.041063,2023-07-14,AUTORA
selic_2259,2014-07-15,0.041063,2023-07-14,AUTORA
selic_2260,2014-07-14,0.041063,2023-07-14,AUTORA
selic_2261,2014-07-11,0.041063,2023-07-14,AUTORA
selic_2262,2014-07-10,0.041063,2023-07-14,AUTORA
selic_2263,2014-07-09,0.041063,2023-07-14,AUTORA
selic_2264,2014-07-08,0.041063,2023-07-14,AUTORA
selic_2265,2014-07-07,0.041063,2023-07-14,AUTORA
selic_2266,2014-07-04,0.041063,2023-07-14,AUTORA
selic_2267,2014-07-03,0.041063,2023-07-14,AUTORA
selic_2268,2014-07-02,0.041063,2023-07-14,AUTORA
selic_2269,2014-07-01,0.041063,2023-07-14,AUTORA
selic_2270,2014-06-30,0.041063,2023-07-14,AUTORA
selic_2271,2014-06-27,0.041063,2023-07-14,AUTORA
selic_2272,2014-06-26,0.041063,2023-07-14,AUTORA
selic_2273,2014-06-25,0.041063,2023-07-14,AUTORA
selic_2274,2014-06-24,0.041063,2023-07-14,AUTORA
selic_2275,2014-06-23,0.041063,2023-07-14,AUTORA
selic_2276,2014-06-20,0.041063,2023-07-14,AUTORA
selic_2277,2014-06-18,0.041063,2023-07-14,AUTORA
selic_2278,2014-06-17,0.041063,2023-07-14,AUTORA
selic_2279,2014-06-16,0.041063,2023-07-14,AUTORA
selic_2280,2014-06-13,0.041063,2023-07-14,AUTORA
selic_2281,2014-06-12,0.041063,2023-07-14,AUTORA
selic_2282,2014-06-11,0.041063,2023-07-14,AUTORA
selic_2283,2014-06-10,0.041063,2023-07-14,AUTORA
selic_2284,2014-06-09,0.041063,2023-07-14,AUTORA
selic_2285,2014-06-06,0.041063,2023-07-14,AUTORA
selic_2286,2014-06-05,0.041063,2023-07-14,AUTORA
selic_2287,2014-06-04,0.041063,2023-07-14,AUTORA
selic_2288,2014-06-03,0.041063,2023-07-14,AUTORA
selic_2289,2014-06-02,0.041063,2023-07-14,AUTORA
selic_2290,2014-05-30,0.041063,2023-07-14,AUTORA
selic_2291,2014-05-29,0.041063,2023-07-14,AUTORA
selic_2292,2014-05-28,0.041063,2023-07-14,AUTORA
selic_2293,2014-05-27,0.041063,2023-07-14,AUTORA
selic_2294,2014-05-26,0.041063,2023-07-14,AUTORA
selic_2295,2014-05-23,0.041063,2023-07-14,AUTORA
selic_2296,2014-05-22,0.041063,2023-07-14,AUTORA
selic_2297,2014-05-21,0.041063,2023-07-14,AUTORA
selic_2298,2014-05-20,0.041063,2023-07-14,AUTORA
selic_2299,2014-05-19,0.041063,2023-07-14,AUTORA
selic_2300,2014-05-16,0.041063,2023-07-14,AUTORA
selic_2301,2014-05-15,0.041063,2023-07-14,AUTORA
selic_2302,2014-05-14,0.041063,2023-07-14,AUTORA
selic_2303,2014-05-13,0.041063,2023-07-14,AUTORA
selic_2304,2014-05-12,0.041063,2023-07-14,AUTORA
selic_2305,2014-05-09,0.041063,2023-07-14,AUTORA
selic_2306,2014-05-08,0.041063,2023-07-14,AUTORA
selic_2307,2014-05-07,0.041063,2023-07-14,AUTORA
selic_2308,2014-05-06,0.041063,2023-07-14,AUTORA
selic_2309,2014-05-05,0.041063,2023-07-14,AUTORA
selic_2310,2014-05-02,0.041063,2023-07-14,AUTORA
selic_2311,2014-04-30,0.041063,2023-07-14,AUTORA
selic_2312,2014-04-29,0.041063,2023-07-14,AUTORA
selic_2313,2014-04-28,0.041063,2023-07-14,AUTORA
selic_2314,2014-04-25,0.041063,2023-07-14,AUTORA
selic_2315,2014-04-24,0.041063,2023-07-14,AUTORA
selic_2316,2014-04-23,0.041063,2023-07-14,AUTORA
selic_2317,2014-04-22,0.041063,2023-07-14,AUTORA
selic_2318,2014-04-17,0.041063,2023-07-14,AUTORA
selic_2319,2014-04-16,0.041063,2023-07-14,AUTORA
selic_2320,2014-04-15,0.041063,2023-07-14,AUTORA
selic_2321,2014-04-14,0.041063,2023-07-14,AUTORA
selic_2322,2014-04-11,0.041063,2023-07-14,AUTORA
selic_2323,2014-04-10,0.041063,2023-07-14,AUTORA
selic_2324,2014-04-09,0.041063,2023-07-14,AUTORA
selic_2325,2014-04-08,0.041063,2023-07-14,AUTORA
selic_2326,2014-04-07,0.041063,2023-07-14,AUTORA
selic_2327,2014-04-04,0.041063,2023-07-14,AUTORA
selic_2328,2014-04-03,0.041063,2023-07-14,AUTORA
selic_2329,2014-04-02,0.040168,2023-07-14,AUTORA
selic_2330,2014-04-01,0.040168,2023-07-14,AUTORA
selic_2331,2014-03-31,0.040168,2023-07-14,AUTORA
selic_2332,2014-03-28,0.040168,2023-07-14,AUTORA
selic_2333,2014-03-27,0.040168,2023-07-14,AUTORA
selic_2334,2014-03-26,0.040168,2023-07-14,AUTORA
selic_2335,2014-03-25,0.040168,2023-07-14,AUTORA
selic_2336,2014-03-24,0.040168,2023-07-14,AUTORA
selic_2337,2014-03-21,0.040168,2023-07-14,AUTORA
selic_2338,2014-03-20,0.040168,2023-07-14,AUTORA
selic_2339,2014-03-19,0.040168,2023-07-14,AUTORA
selic_2340,2014-03-18,0.040168,2023-07-14,AUTORA
selic_2341,2014-03-17,0.040168,2023-07-14,AUTORA
selic_2342,2014-03-14,0.040168,2023-07-14,AUTORA
selic_2343,2014-03-13,0.040168,2023-07-14,AUTORA
selic_2344,2014-03-12,0.040168,2023-07-14,AUTORA
selic_2345,2014-03-11,0.040168,2023-07-14,AUTORA
selic_2346,2014-03-10,0.040168,2023-07-14,AUTORA
selic_2347,2014-03-07,0.040168,2023-07-14,AUTORA
selic_2348,2014-03-06,0.040168,2023-07-14,AUTORA
selic_2349,2014-03-05,0.040168,2023-07-14,AUTORA
selic_2350,2014-02-28,0.040168,2023-07-14,AUTORA
selic_2351,2014-02-27,0.040168,2023-07-14,AUTORA
selic_2352,2014-02-26,0.03927,2023-07-14,AUTORA
selic_2353,2014-02-25,0.03927,2023-07-14,AUTORA
selic_2354,2014-02-24,0.03927,2023-07-14,AUTORA
selic_2355,2014-02-21,0.03927,2023-07-14,AUTORA
selic_2356,2014-02-20,0.03927,2023-07-14,AUTORA
selic_2357,2014-02-19,0.03927,2023-07-14,AUTORA
selic_2358,2014-02-18,0.03927,2023-07-14,AUTORA
selic_2359,2014-02-17,0.03927,2023-07-14,AUTORA
selic_2360,2014-02-14,0.03927,2023-07-14,AUTORA
selic_2361,2014-02-13,0.03927,2023-07-14,AUTORA
selic_2362,2014-02-12,0.03927,2023-07-14,AUTORA
selic_2363,2014-02-11,0.03927,2023-07-14,AUTORA
selic_2364,2014-02-10,0.03927,2023-07-14,AUTORA
selic_2365,2014-02-07,0.03927,2023-07-14,AUTORA
selic_2366,2014-02-06,0.03927,2023-07-14,AUTORA
selic_2367,2014-02-05,0.03927,2023-07-14,AUTORA
selic_2368,2014-02-04,0.03927,2023-07-14,AUTORA
selic_2369,2014-02-03,0.03927,2023-07-14,AUTORA
selic_2370,2014-01-31,0.03927,2023-07-14,AUTORA
selic_2371,2014-01-30,0.03927,2023-07-14,AUTORA
selic_2372,2014-01-29,0.03927,2023-07-14,AUTORA
selic_2373,2014-01-28,0.03927,2023-07-14,AUTORA
selic_2374,2014-01-27,0.03927,2023-07-14,AUTORA
selic_2375,2014-01-24,0.03927,2023-07-14,AUTORA
selic_2376,2014-01-23,0.03927,2023-07-14,AUTORA
selic_2377,2014-01-22,0.03927,2023-07-14,AUTORA
selic_2378,2014-01-21,0.03927,2023-07-14,AUTORA
selic_2379,2014-01-20,0.03927,2023-07-14,AUTORA
selic_2380,2014-01-17,0.03927,2023-07-14,AUTORA
selic_2381,2014-01-16,0.03927,2023-07-14,AUTORA
selic_2382,2014-01-15,0.037468,2023-07-14,AUTORA
selic_2383,2014-01-14,0.037468,2023-07-14,AUTORA
selic_2384,2014-01-13,0.037468,2023-07-14,AUTORA
selic_2385,2014-01-10,0.037468,2023-07-14,AUTORA
selic_2386,2014-01-09,0.037468,2023-07-14,AUTORA
selic_2387,2014-01-08,0.037468,2023-07-14,AUTORA
selic_2388,2014-01-07,0.037468,2023-07-14,AUTORA
selic_2389,2014-01-06,0.037468,2023-07-14,AUTORA
selic_2390,2014-01-03,0.037468,2023-07-14,AUTORA
selic_2391,2014-01-02,0.037468,2023-07-14,AUTORA
selic_2392,2013-12-31,0.037468,2023-07-14,AUTORA
selic_2393,2013-12-30,0.037468,2023-07-14,AUTORA
selic_2394,2013-12-27,0.037468,2023-07-14,AUTORA
selic_2395,2013-12-26,0.037468,2023-07-14,AUTORA
selic_2396,2013-12-24,0.037468,2023-07-14,AUTORA
selic_2397,2013-12-23,0.037468,2023-07-14,AUTORA
selic_2398,2013-12-20,0.037468,2023-07-14,AUTORA
selic_2399,2013-12-19,0.037468,2023-07-14,AUTORA
selic_2400,2013-12-18,0.037468,2023-07-14,AUTORA
selic_2401,2013-12-17,0.037468,2023-07-14,AUTORA
selic_2402,2013-12-16,0.037468,2023-07-14,AUTORA
selic_2403,2013-12-13,0.037468,2023-07-14,AUTORA
selic_2404,2013-12-12,0.037468,2023-07-14,AUTORA
selic_2405,2013-12-11,0.037468,2023-07-14,AUTORA
selic_2406,2013-12-10,0.037468,2023-07-14,AUTORA
selic_2407,2013-12-09,0.037468,2023-07-14,AUTORA
selic_2408,2013-12-06,0.037431,2023-07-14,AUTORA
selic_2409,2013-12-05,0.037468,2023-07-14,AUTORA
selic_2410,2013-12-04,0.037468,2023-07-14,AUTORA
selic_2411,2013-12-03,0.037468,2023-07-14,AUTORA
selic_2412,2013-12-02,0.037468,2023-07-14,AUTORA
selic_2413,2013-11-29,0.037468,2023-07-14,AUTORA
selic_2414,2013-11-28,0.037468,2023-07-14,AUTORA
selic_2415,2013-11-27,0.035657,2023-07-14,AUTORA
selic_2416,2013-11-26,0.035657,2023-07-14,AUTORA
selic_2417,2013-11-25,0.035657,2023-07-14,AUTORA
selic_2418,2013-11-22,0.035657,2023-07-14,AUTORA
selic_2419,2013-11-21,0.035657,2023-07-14,AUTORA
selic_2420,2013-11-20,0.035657,2023-07-14,AUTORA
selic_2421,2013-11-19,0.035657,2023-07-14,AUTORA
selic_2422,2013-11-18,0.035657,2023-07-14,AUTORA
selic_2423,2013-11-14,0.035657,2023-07-14,AUTORA
selic_2424,2013-11-13,0.035657,2023-07-14,AUTORA
selic_2425,2013-11-12,0.035657,2023-07-14,AUTORA
selic_2426,2013-11-11,0.035657,2023-07-14,AUTORA
selic_2427,2013-11-08,0.035657,2023-07-14,AUTORA
selic_2428,2013-11-07,0.035657,2023-07-14,AUTORA
selic_2429,2013-11-06,0.035657,2023-07-14,AUTORA
selic_2430,2013-11-05,0.035657,2023-07-14,AUTORA
selic_2431,2013-11-04,0.035657,2023-07-14,AUTORA
selic_2432,2013-11-01,0.035657,2023-07-14,AUTORA
selic_2433,2013-10-31,0.035657,2023-07-14,AUTORA
selic_2434,2013-10-30,0.035657,2023-07-14,AUTORA
selic_2435,2013-10-29,0.035657,2023-07-14,AUTORA
selic_2436,2013-10-28,0.035657,2023-07-14,AUTORA
selic_2437,2013-10-25,0.035657,2023-07-14,AUTORA
selic_2438,2013-10-24,0.035657,2023-07-14,AUTORA
selic_2439,2013-10-23,0.035657,2023-07-14,AUTORA
selic_2440,2013-10-22,0.035657,2023-07-14,AUTORA
selic_2441,2013-10-21,0.035657,2023-07-14,AUTORA
selic_2442,2013-10-18,0.035657,2023-07-14,AUTORA
selic_2443,2013-10-17,0.035657,2023-07-14,AUTORA
selic_2444,2013-10-16,0.035657,2023-07-14,AUTORA
selic_2445,2013-10-15,0.035657,2023-07-14,AUTORA
selic_2446,2013-10-14,0.035657,2023-07-14,AUTORA
selic_2447,2013-10-11,0.035657,2023-07-14,AUTORA
selic_2448,2013-10-10,0.035657,2023-07-14,AUTORA
selic_2449,2013-10-09,0.033839,2023-07-14,AUTORA
selic_2450,2013-10-08,0.033839,2023-07-14,AUTORA
selic_2451,2013-10-07,0.033839,2023-07-14,AUTORA
selic_2452,2013-10-04,0.033839,2023-07-14,AUTORA
selic_2453,2013-10-03,0.033839,2023-07-14,AUTORA
selic_2454,2013-10-02,0.033839,2023-07-14,AUTORA
selic_2455,2013-10-01,0.033839,2023-07-14,AUTORA
selic_2456,2013-09-30,0.033839,2023-07-14,AUTORA
selic_2457,2013-09-27,0.033839,2023-07-14,AUTORA
selic_2458,2013-09-26,0.033839,2023-07-14,AUTORA
selic_2459,2013-09-25,0.033839,2023-07-14,AUTORA
selic_2460,2013-09-24,0.033839,2023-07-14,AUTORA
selic_2461,2013-09-23,0.033839,2023-07-14,AUTORA
selic_2462,2013-09-20,0.033839,2023-07-14,AUTORA
selic_2463,2013-09-19,0.033839,2023-07-14,AUTORA
selic_2464,2013-09-18,0.033839,2023-07-14,AUTORA
selic_2465,2013-09-17,0.033839,2023-07-14,AUTORA
selic_2466,2013-09-16,0.033839,2023-07-14,AUTORA
selic_2467,2013-09-13,0.033839,2023-07-14,AUTORA
selic_2468,2013-09-12,0.033839,2023-07-14,AUTORA
selic_2469,2013-09-11,0.033839,2023-07-14,AUTORA
selic_2470,2013-09-10,0.033839,2023-07-14,AUTORA
selic_2471,2013-09-09,0.033839,2023-07-14,AUTORA
selic_2472,2013-09-06,0.033839,2023-07-14,AUTORA
selic_2473,2013-09-05,0.033839,2023-07-14,AUTORA
selic_2474,2013-09-04,0.033839,2023-07-14,AUTORA
selic_2475,2013-09-03,0.033839,2023-07-14,AUTORA
selic_2476,2013-09-02,0.033839,2023-07-14,AUTORA
selic_2477,2013-08-30,0.033839,2023-07-14,AUTORA
selic_2478,2013-08-29,0.033839,2023-07-14,AUTORA
selic_2479,2013-08-28,0.032012,2023-07-14,AUTORA
selic_2480,2013-08-27,0.032012,2023-07-14,AUTORA
selic_2481,2013-08-26,0.032012,2023-07-14,AUTORA
selic_2482,2013-08-23,0.032012,2023-07-14,AUTORA
selic_2483,2013-08-22,0.032012,2023-07-14,AUTORA
selic_2484,2013-08-21,0.032012,2023-07-14,AUTORA
selic_2485,2013-08-20,0.032012,2023-07-14,AUTORA
selic_2486,2013-08-19,0.032012,2023-07-14,AUTORA
selic_2487,2013-08-16,0.032012,2023-07-14,AUTORA
selic_2488,2013-08-15,0.032012,2023-07-14,AUTORA
selic_2489,2013-08-14,0.032012,2023-07-14,AUTORA
selic_2490,2013-08-13,0.032012,2023-07-14,AUTORA
selic_2491,2013-08-12,0.032012,2023-07-14,AUTORA
selic_2492,2013-08-09,0.032012,2023-07-14,AUTORA
selic_2493,2013-08-08,0.032012,2023-07-14,AUTORA
selic_2494,2013-08-07,0.032012,2023-07-14,AUTORA
selic_2495,2013-08-06,0.032012,2023-07-14,AUTORA
selic_2496,2013-08-05,0.032012,2023-07-14,AUTORA
selic_2497,2013-08-02,0.032012,2023-07-14,AUTORA
selic_2498,2013-08-01,0.032012,2023-07-14,AUTORA
selic_2499,2013-07-31,0.032012,2023-07-14,AUTORA
selic_2500,2013-07-30,0.032012,2023-07-14,AUTORA
